,created,sentiment_score
8675,1655329225,1.0
8676,1655329937,4.0
8677,1655330748,1.0
8678,1655332533,4.0
8679,1655333787,-4.0
8680,1655335155,3.0
8681,1655335924,4.0
8682,1655338417,2.0
8683,1655338541,-2.0
8684,1655338709,8.0
8685,1655339524,5.0
8686,1655339904,6.0
8687,1655340688,0.0
8688,1655341049,10.0
8689,1655341868,13.0
8690,1655342622,14.0
8691,1655344382,3.0
8692,1655350357,7.0
8693,1655354335,24.0
8694,1655355701,3.0
8695,1655358451,2.0
8696,1655359819,0.0
8697,1655359874,10.0
8698,1655360620,5.0
8699,1655360778,6.0
8700,1655362700,4.0
8701,1655366037,1.0
8702,1655370754,23.0
8703,1655376089,-2.0
8704,1655376401,-1.0
8705,1655377259,8.0
8706,1655377537,3.0
8707,1655378701,6.0
8708,1655379344,-2.0
8709,1655380034,2.0
8710,1655380335,4.0
8711,1655383821,3.0
8712,1655385558,2.0
8713,1655385668,6.0
8714,1655386588,4.0
8715,1655387502,6.0
8716,1655388004,-3.0
8717,1655388479,-2.0
8718,1655389346,0.0
8719,1655389521,-1.0
8720,1655394535,0.0
8721,1655395939,6.0
8722,1655396577,6.0
8723,1655398190,3.0
8724,1655398490,0.0
8725,1655398515,27.0
8726,1655399621,-6.0
8727,1655400842,1.0
8728,1655401041,-3.0
8729,1655401484,16.0
8730,1655401527,3.0
8731,1655401704,3.0
8732,1655403272,1.0
8733,1655403526,7.0
8734,1655407580,2.0
8735,1655408001,5.0
8736,1655409424,6.0
8737,1655413383,-1.0
8738,1655413968,3.0
8739,1655415236,-8.0
8740,1655419260,4.0
8741,1655419594,0.0
8742,1655420887,6.0
8743,1655421617,1.0
8744,1655421879,-2.0
8745,1655422432,5.0
8746,1655422463,1.0
8747,1655423475,6.0
8748,1655424260,1.0
8749,1655424328,-2.0
8750,1655424708,31.0
8751,1655428133,0.0
8752,1655428557,7.0
8753,1655428570,6.0
8754,1655429540,2.0
8755,1655430306,4.0
8756,1655431017,12.0
8757,1655431340,0.0
8758,1655432176,2.0
8759,1655433253,-6.0
8760,1655434787,-9.0
8761,1655436213,3.0
8762,1655436407,1.0
8763,1655436530,3.0
8764,1655437586,15.0
8765,1655439342,2.0
8766,1655441649,-1.0
8767,1655442272,1.0
8768,1655442314,3.0
8769,1655446460,-4.0
8770,1655450509,2.0
8771,1655450808,-3.0
8772,1655451355,3.0
8773,1655452194,0.0
8774,1655452650,4.0
8775,1655452724,10.0
8776,1655452804,1.0
8777,1655453114,2.0
8778,1655456114,2.0
8779,1655458405,11.0
8780,1655459517,10.0
8781,1655461851,8.0
8782,1655462251,3.0
8783,1655462771,1.0
8784,1655463271,12.0
8785,1655463645,4.0
8786,1655464801,9.0
8787,1655467558,0.0
8788,1655469935,-10.0
8789,1655470212,-1.0
8790,1655471859,-2.0
8791,1655474425,0.0
8792,1655474675,-2.0
8793,1655476120,-1.0
8794,1655476267,4.0
8795,1655476333,16.0
8796,1655484407,0.0
8797,1655486675,-2.0
8798,1655488727,8.0
8799,1655489624,-3.0
8800,1655489995,7.0
8801,1655492198,1.0
8802,1655492254,5.0
8803,1655493157,-1.0
8804,1655493623,0.0
8805,1655494271,-2.0
8806,1655494662,0.0
8807,1655496649,5.0
8808,1655497007,8.0
8809,1655499602,-3.0
8810,1655501568,19.0
8811,1655502107,0.0
8812,1655502462,0.0
8813,1655504608,5.0
8814,1655505444,4.0
8815,1655506748,5.0
8816,1655508096,3.0
8817,1655509010,0.0
8818,1655509161,6.0
8819,1655511903,1.0
8820,1655514016,13.0
8821,1655514645,-5.0
8822,1655518683,7.0
8823,1655519359,7.0
8824,1655519874,-5.0
8825,1655522159,4.0
8826,1655522214,11.0
8827,1655522579,-2.0
8828,1655524232,1.0
8829,1655525040,1.0
8830,1655528712,3.0
8831,1655528897,0.0
8832,1655535773,0.0
8833,1655537170,6.0
8834,1655537934,4.0
8835,1655538934,-3.0
8836,1655539429,12.0
8837,1655541242,0.0
8838,1655541531,5.0
8839,1655542208,2.0
8840,1655543038,3.0
8841,1655543323,3.0
8842,1655544284,3.0
8843,1655544546,3.0
8844,1655545568,3.0
8845,1655546616,1.0
8846,1655546887,1.0
8847,1655547205,-3.0
8848,1655547235,5.0
8849,1655549925,-1.0
8850,1655550190,6.0
8851,1655550400,7.0
8852,1655550527,-1.0
8853,1655550660,4.0
8854,1655551275,33.0
8855,1655551499,23.0
8856,1655552419,5.0
8857,1655553174,-4.0
8858,1655554251,3.0
8859,1655554311,2.0
8860,1655556405,4.0
8861,1655556903,-4.0
8862,1655557474,0.0
8863,1655557658,0.0
8864,1655557739,-2.0
8865,1655557864,-1.0
8866,1655557993,0.0
8867,1655558070,0.0
8868,1655558386,-2.0
8869,1655559940,-5.0
8870,1655559997,17.0
8871,1655560406,6.0
8872,1655560734,3.0
8873,1655561901,0.0
8874,1655561915,0.0
8875,1655562042,-10.0
8876,1655563439,0.0
8877,1655563719,-2.0
8878,1655563949,13.0
8879,1655564227,2.0
8880,1655565963,7.0
8881,1655565968,8.0
8882,1655567271,10.0
8883,1655567293,-2.0
8884,1655567393,2.0
8885,1655567511,-4.0
8886,1655567889,17.0
8887,1655568423,-3.0
8888,1655568635,8.0
8889,1655568884,0.0
8890,1655568923,0.0
8891,1655569235,1.0
8892,1655569263,3.0
8893,1655569369,0.0
8894,1655569750,3.0
8895,1655569819,3.0
8896,1655569946,1.0
8897,1655570224,-1.0
8898,1655571472,2.0
8899,1655571961,-1.0
8900,1655573009,1.0
8901,1655574794,3.0
8902,1655574834,17.0
8903,1655575972,5.0
8904,1655576246,-4.0
8905,1655577092,2.0
8906,1655577907,0.0
8907,1655577916,4.0
8908,1655578319,8.0
8909,1655578382,-13.0
8910,1655578403,6.0
8911,1655578599,4.0
8912,1655578833,7.0
8913,1655579156,0.0
8914,1655579308,3.0
8915,1655579757,12.0
8916,1655579759,0.0
8917,1655580610,12.0
8918,1655580810,0.0
8919,1655580817,0.0
8920,1655581129,-3.0
8921,1655581198,-1.0
8922,1655581386,-1.0
8923,1655581621,1.0
8924,1655581780,0.0
8925,1655582302,33.0
8926,1655582307,0.0
8927,1655583351,-1.0
8928,1655583654,3.0
8929,1655584947,6.0
8930,1655585412,2.0
8931,1655585446,1.0
8932,1655586140,1.0
8933,1655586430,3.0
8934,1655586734,12.0
8935,1655586768,1.0
8936,1655587180,2.0
8937,1655587301,0.0
8938,1655587591,0.0
8939,1655587733,1.0
8940,1655588105,-2.0
8941,1655589324,2.0
8942,1655590115,3.0
8943,1655590770,6.0
8944,1655591720,-2.0
8945,1655592401,2.0
8946,1655594090,3.0
8947,1655594762,10.0
8948,1655594880,0.0
8949,1655595126,6.0
8950,1655595133,2.0
8951,1655595366,31.0
8952,1655595629,12.0
8953,1655596886,4.0
8954,1655597412,1.0
8955,1655598340,5.0
8956,1655598757,-1.0
8957,1655600544,-2.0
8958,1655601164,15.0
8959,1655601449,3.0
8960,1655601981,-4.0
8961,1655602060,7.0
8962,1655602315,3.0
8963,1655603315,2.0
8964,1655603477,1.0
8965,1655604144,4.0
8966,1655604168,0.0
8967,1655604182,-1.0
8968,1655604564,5.0
8969,1655607219,1.0
8970,1655607721,-1.0
8971,1655607789,4.0
8972,1655608368,-1.0
8973,1655609601,-2.0
8974,1655610449,3.0
8975,1655610679,1.0
8976,1655611250,-1.0
8977,1655611863,3.0
8978,1655613470,8.0
8979,1655613637,-3.0
8980,1655614498,3.0
8981,1655614707,5.0
8982,1655615249,3.0
8983,1655615832,5.0
8984,1655615981,2.0
8985,1655616550,-10.0
8986,1655619020,1.0
8987,1655623157,10.0
8988,1655623723,0.0
8989,1655625137,0.0
8990,1655625516,2.0
8991,1655626321,15.0
8992,1655626476,6.0
8993,1655627437,11.0
8994,1655627643,-5.0
8995,1655627916,3.0
8996,1655628710,5.0
8997,1655630014,2.0
8998,1655630403,6.0
8999,1655631811,8.0
9000,1655631846,-12.0
9001,1655632268,6.0
9002,1655632318,3.0
9003,1655635945,3.0
9004,1655636851,10.0
9005,1655637229,-4.0
9006,1655637303,4.0
9007,1655637809,0.0
9008,1655641542,-2.0
9009,1655643442,1.0
9010,1655643511,8.0
9011,1655643818,0.0
9012,1655644578,-2.0
9013,1655645277,-1.0
9014,1655645675,3.0
